22:50:52.794 DEBUG [DefaultLocalSearchPhase]     LS step (237), time spent (86019), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1158), picked move ([186] Sinaai in Piramide  &  {Piramide meisjes & jongens om 11:24 [2746] -> Piramide meisjes & jongens om 11:48 [2770]}).
22:50:52.883 DEBUG [DefaultLocalSearchPhase]     LS step (238), time spent (86108), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1152), picked move ([150] Kruibeke in Keurwimpelen {Keurwimpelen om 08:54 [2441] -> Keurwimpelen om 09:12 [2459]}).
22:50:52.965 DEBUG [DefaultLocalSearchPhase]     LS step (239), time spent (86190), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1147), picked move ([162] Beervelde in Kringdans  &  {Kringdans meisjes & gemengd om 10:42 [2611]} <-> [168] Nazareth in Kringdans  &  {Kringdans meisjes & gemengd om 09:24 [2533]}).
22:50:53.052 DEBUG [DefaultLocalSearchPhase]     LS step (240), time spent (86277), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1145), picked move ([50] Merchtem in Basiswimpelen muziek {Basiswimpelen muziek B om 10:36 [2202] -> Basiswimpelen muziek B om 10:24 [2190]}).
22:50:53.134 DEBUG [DefaultLocalSearchPhase]     LS step (241), time spent (86359), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1124), picked move ([145] Sint-Gillis-Waas in Hoofdgilden {Hoofdgilden om 08:36 [2392] -> Hoofdgilden om 10:24 [2500]}).
22:50:53.224 DEBUG [DefaultLocalSearchPhase]     LS step (242), time spent (86449), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1145), picked move ([124] Opwijk in Gilden muziekreeks {Gilden muziekreeks A om 10:06 [2389] -> Gilden muziekreeks A om 08:09 [2272]}).
22:50:53.314 DEBUG [DefaultLocalSearchPhase]     LS step (243), time spent (86539), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1146), picked move ([44] Melsele 2 in Basiswimpelen muziek {Basiswimpelen muziek A om 11:12 [2207] -> Basiswimpelen muziek A om 11:06 [2201]}).
22:50:53.403 DEBUG [DefaultLocalSearchPhase]     LS step (244), time spent (86628), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1123), picked move ([169] Merchtem in Kringdans  &  {Kringdans meisjes & gemengd om 11:48 [2677] -> Kringdans meisjes & gemengd om 08:00 [2449]}).
22:50:53.490 DEBUG [DefaultLocalSearchPhase]     LS step (245), time spent (86715), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1140), picked move ([[38] Zele Centrum in Basiswimpelen muziek] {Basiswimpelen muziek A om 08:24 [2039]} <-> [[39] Zele Centrum 1 in Basiswimpelen muziek] {Basiswimpelen muziek A om 08:30 [2045]}).
22:50:53.590 DEBUG [DefaultLocalSearchPhase]     LS step (246), time spent (86815), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1140), picked move ([58] Temse-Velle in Basiswimpelen vrije {Basiswimpelen vrije om 10:54 [2251] -> Basiswimpelen vrije om 11:06 [2263]}).
22:50:53.689 DEBUG [DefaultLocalSearchPhase]     LS step (247), time spent (86914), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1166), picked move ([66] Zomergem in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 09:00 [2199] -> Bondsreeks meisjes & gemengd om 09:06 [2205]}).
22:50:53.778 DEBUG [DefaultLocalSearchPhase]     LS step (248), time spent (87003), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1129), picked move ([110] Lochristi Hijfte Jongens 2 in Gilden muziekreeks {Gilden muziekreeks B om 10:24 [2438] -> Gilden muziekreeks B om 10:15 [2429]}).
22:50:53.867 DEBUG [DefaultLocalSearchPhase]     LS step (249), time spent (87092), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1133), picked move ([189] Sinaai in Piramide  &  {Piramide meisjes & jongens om 11:00 [2722] -> Piramide meisjes & jongens om 10:24 [2686]}).
22:50:53.952 DEBUG [DefaultLocalSearchPhase]     LS step (250), time spent (87177), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1131), picked move ([60] Opwijk in Basiswimpelen vrije {Basiswimpelen vrije om 09:24 [2161] -> Basiswimpelen vrije om 09:30 [2167]}).
22:50:54.037 DEBUG [DefaultLocalSearchPhase]     LS step (251), time spent (87262), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1113), picked move ([63] Stekene in Bondsreeks & vrije ritmiek  {Bondsreeks & vrije ritmiek jongens om 08:00 [2108] -> Bondsreeks & vrije ritmiek jongens om 08:06 [2114]}).
22:50:54.123 DEBUG [DefaultLocalSearchPhase]     LS step (252), time spent (87348), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1130), picked move ([144] Zele Heikant in Hoofdgilden {Hoofdgilden om 09:12 [2428] -> Hoofdgilden om 10:42 [2518]}).
22:50:54.210 DEBUG [DefaultLocalSearchPhase]     LS step (253), time spent (87435), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1126), picked move ([30] Zomergem in Basiswimpelen muziek {Basiswimpelen muziek B om 10:00 [2166] -> Basiswimpelen muziek B om 10:42 [2208]}).
22:50:54.299 DEBUG [DefaultLocalSearchPhase]     LS step (254), time spent (87524), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1133), picked move ([115] Hamme in Gilden muziekreeks {Gilden muziekreeks A om 11:27 [2470] -> Gilden muziekreeks A om 10:06 [2389]}).
22:50:54.392 DEBUG [DefaultLocalSearchPhase]     LS step (255), time spent (87617), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1145), picked move ([51] Opwijk in Basiswimpelen muziek {Basiswimpelen muziek A om 10:42 [2177] -> Basiswimpelen muziek A om 11:36 [2231]}).
22:50:54.479 DEBUG [DefaultLocalSearchPhase]     LS step (256), time spent (87704), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1113), picked move ([197] Zomergem in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 11:54 [2807] -> Vrije ritmiek meisjes & gemengd om 09:48 [2681]}).
22:50:54.567 DEBUG [DefaultLocalSearchPhase]     LS step (257), time spent (87792), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1102), picked move ([65] Lochristi Hijfte Meisjes in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 10:36 [2295] -> Bondsreeks meisjes & gemengd om 09:42 [2241]}).
22:50:54.674 DEBUG [DefaultLocalSearchPhase]     LS step (258), time spent (87899), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1128), picked move ([59] Wetteren in Basiswimpelen vrije {Basiswimpelen vrije om 09:00 [2137] -> Basiswimpelen vrije om 09:18 [2155]}).
22:50:54.759 DEBUG [DefaultLocalSearchPhase]     LS step (259), time spent (87984), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1120), picked move ([24] Merchtem in Basiswimpelen basis {Basiswimpelen basis B om 11:00 [2164] -> Basiswimpelen basis B om 10:54 [2158]}).
22:50:54.845 DEBUG [DefaultLocalSearchPhase]     LS step (260), time spent (88070), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1106), picked move ([3] Beervelde 1 in Basiswimpelen basis {Basiswimpelen basis A om 08:30 [1983] -> Basiswimpelen basis A om 08:24 [1977]}).
22:50:54.930 DEBUG [DefaultLocalSearchPhase]     LS step (261), time spent (88155), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1127), picked move ([16] Melsele 1 in Basiswimpelen basis {Basiswimpelen basis A om 10:00 [2073] -> Basiswimpelen basis A om 09:54 [2067]}).
22:50:55.012 DEBUG [DefaultLocalSearchPhase]     LS step (262), time spent (88237), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1131), picked move ([196] Lochristi Hijfte Meisjes in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 11:12 [2765] -> Vrije ritmiek meisjes & gemengd om 10:54 [2747]}).
22:50:55.097 DEBUG [DefaultLocalSearchPhase]     LS step (263), time spent (88322), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1126), picked move ([103] Zomergem in Gilden muziekreeks {Gilden muziekreeks B om 09:39 [2393] -> Gilden muziekreeks B om 10:33 [2447]}).
22:50:55.182 DEBUG [DefaultLocalSearchPhase]     LS step (264), time spent (88407), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1123), picked move ([[137] Kruibeke in Gilden vrije reeks] {Gilden vrije reeks om 10:42 [2487]} <-> [[128] Beervelde in Gilden vrije reeks] {Gilden vrije reeks om 09:48 [2433]}).
22:50:55.269 DEBUG [DefaultLocalSearchPhase]     LS step (265), time spent (88494), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1135), picked move ([37] Stekene 2 in Basiswimpelen muziek {Basiswimpelen muziek B om 09:30 [2136] -> Basiswimpelen muziek B om 09:36 [2142]}).
22:50:55.354 DEBUG [DefaultLocalSearchPhase]     LS step (266), time spent (88579), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1144), picked move ([71] Nazareth in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 08:00 [2139] -> Bondsreeks meisjes & gemengd om 08:12 [2151]}).
22:50:55.443 DEBUG [DefaultLocalSearchPhase]     LS step (267), time spent (88668), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1122), picked move ([198] Kruibeke in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 11:42 [2795] -> Vrije ritmiek meisjes & gemengd om 11:24 [2777]}).
22:50:55.529 DEBUG [DefaultLocalSearchPhase]     LS step (268), time spent (88754), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1143), picked move ([174] Temse-Velle in Parendans {Parendans om 08:36 [2516] -> Parendans om 10:42 [2642]}).
22:50:55.627 DEBUG [DefaultLocalSearchPhase]     LS step (269), time spent (88852), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1132), picked move ([156] Melsele in Kringdans  &  {Kringdans meisjes & gemengd om 11:36 [2665] -> Kringdans meisjes & gemengd om 11:42 [2671]}).
22:50:55.727 DEBUG [DefaultLocalSearchPhase]     LS step (270), time spent (88952), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1121), picked move ([98] Opwijk in Brechts korpsvendelen {Brechts korpsvendelen C om 12:00 [2472] -> Brechts korpsvendelen C om 11:30 [2442]}).
22:50:55.813 DEBUG [DefaultLocalSearchPhase]     LS step (271), time spent (89038), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1122), picked move ([55] Beervelde in Basiswimpelen vrije {Basiswimpelen vrije om 11:24 [2281] -> Basiswimpelen vrije om 10:48 [2245]}).
22:50:55.901 DEBUG [DefaultLocalSearchPhase]     LS step (272), time spent (89126), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1127), picked move ([60] Opwijk in Basiswimpelen vrije {Basiswimpelen vrije om 09:30 [2167] -> Basiswimpelen vrije om 11:54 [2311]}).
22:50:55.987 DEBUG [DefaultLocalSearchPhase]     LS step (273), time spent (89212), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1120), picked move ([70] Hamme in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 09:54 [2253] -> Bondsreeks meisjes & gemengd om 08:54 [2193]}).
22:50:56.071 DEBUG [DefaultLocalSearchPhase]     LS step (274), time spent (89296), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1125), picked move ([61] Zele Centrum in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 11:36 [2355] -> Bondsreeks meisjes & gemengd om 11:42 [2361]}).
22:50:56.156 DEBUG [DefaultLocalSearchPhase]     LS step (275), time spent (89381), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1140), picked move ([178] Zele Heikant in Parendans {Parendans om 11:00 [2660] -> Parendans om 11:42 [2702]}).
22:50:56.240 DEBUG [DefaultLocalSearchPhase]     LS step (276), time spent (89465), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1142), picked move ([23] Nazareth in Basiswimpelen basis {Basiswimpelen basis B om 09:42 [2086] -> Basiswimpelen basis B om 09:36 [2080]}).
22:50:56.330 DEBUG [DefaultLocalSearchPhase]     LS step (277), time spent (89555), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1119), picked move ([186] Sinaai in Piramide  &  {Piramide meisjes & jongens om 11:48 [2770] -> Piramide meisjes & jongens om 12:00 [2782]}).
22:50:56.419 DEBUG [DefaultLocalSearchPhase]     LS step (278), time spent (89644), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1130), picked move ([72] Zele Heikant in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 10:06 [2265] -> Bondsreeks meisjes & gemengd om 10:24 [2283]}).
22:50:56.504 DEBUG [DefaultLocalSearchPhase]     LS step (279), time spent (89729), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1132), picked move ([28] Lochristi Hijfte Meisjes 1 in Basiswimpelen muziek {Basiswimpelen muziek A om 08:48 [2063] -> Basiswimpelen muziek A om 09:06 [2081]}).
22:50:56.606 DEBUG [DefaultLocalSearchPhase]     LS step (280), time spent (89831), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1120), picked move ([67] Beervelde in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 12:00 [2379] -> Bondsreeks meisjes & gemengd om 09:54 [2253]}).
22:50:56.709 DEBUG [DefaultLocalSearchPhase]     LS step (281), time spent (89934), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1128), picked move ([65] Lochristi Hijfte Meisjes in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 09:42 [2241] -> Bondsreeks meisjes & gemengd om 09:36 [2235]}).
22:50:56.796 DEBUG [DefaultLocalSearchPhase]     LS step (282), time spent (90021), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1121), picked move ([148] Sinaai in Hoofdgilden {Hoofdgilden om 08:00 [2356] -> Hoofdgilden om 08:36 [2392]}).
22:50:56.884 DEBUG [DefaultLocalSearchPhase]     LS step (283), time spent (90109), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1133), picked move ([62] Zomergem in Bondsreeks & vrije ritmiek  {Bondsreeks & vrije ritmiek jongens om 08:54 [2162] -> Bondsreeks & vrije ritmiek jongens om 08:48 [2156]}).
22:50:56.969 DEBUG [DefaultLocalSearchPhase]     LS step (284), time spent (90194), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1115), picked move ([51] Opwijk in Basiswimpelen muziek {Basiswimpelen muziek A om 11:36 [2231] -> Basiswimpelen muziek A om 11:42 [2237]}).
22:50:57.053 DEBUG [DefaultLocalSearchPhase]     LS step (285), time spent (90278), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1119), picked move ([49] Nazareth in Basiswimpelen muziek {Basiswimpelen muziek B om 11:36 [2262] -> Basiswimpelen muziek B om 12:00 [2286]}).
22:50:57.142 DEBUG [DefaultLocalSearchPhase]     LS step (286), time spent (90367), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1116), picked move ([[15] Temse-Velle 2 in Basiswimpelen basis] {Basiswimpelen basis A om 09:06 [2019]} <-> [[14] Temse-Velle 1 in Basiswimpelen basis] {Basiswimpelen basis A om 09:00 [2013]}).
22:50:57.231 DEBUG [DefaultLocalSearchPhase]     LS step (287), time spent (90456), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1135), picked move ([172] Zomergem in Parendans {Parendans om 11:24 [2684] -> Parendans om 08:00 [2480]}).
22:50:57.338 DEBUG [DefaultLocalSearchPhase]     LS step (288), time spent (90563), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1140), picked move ([161] Lochristi Hijfte Meisjes in Kringdans  &  {Kringdans meisjes & gemengd om 08:36 [2485] -> Kringdans meisjes & gemengd om 09:48 [2557]}).
22:50:57.453 DEBUG [DefaultLocalSearchPhase]     LS step (289), time spent (90678), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1139), picked move ([30] Zomergem in Basiswimpelen muziek {Basiswimpelen muziek B om 10:42 [2208] -> Basiswimpelen muziek B om 11:00 [2226]}).
22:50:57.560 DEBUG [DefaultLocalSearchPhase]     LS step (290), time spent (90785), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1122), picked move ([195] Kruibeke in Bondsreeks & vrije ritmiek  {Bondsreeks & vrije ritmiek jongens om 11:18 [2306] -> Bondsreeks & vrije ritmiek jongens om 10:18 [2246]}).
22:50:57.701 DEBUG [DefaultLocalSearchPhase]     LS step (291), time spent (90926), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1129), picked move ([174] Temse-Velle in Parendans {Parendans om 10:42 [2642] -> Parendans om 11:24 [2684]}).
22:50:57.818 DEBUG [DefaultLocalSearchPhase]     LS step (292), time spent (91043), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1122), picked move ([124] Opwijk in Gilden muziekreeks {Gilden muziekreeks A om 08:09 [2272] -> Gilden muziekreeks A om 08:00 [2263]}).
22:50:57.916 DEBUG [DefaultLocalSearchPhase]     LS step (293), time spent (91141), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1135), picked move ([189] Sinaai in Piramide  &  {Piramide meisjes & jongens om 10:24 [2686] -> Piramide meisjes & jongens om 10:12 [2674]}).
22:50:58.004 DEBUG [DefaultLocalSearchPhase]     LS step (294), time spent (91229), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1129), picked move ([79] Stekene 1 in Brechts korpsvendelen {Brechts korpsvendelen A om 09:00 [2230]} <-> [80] Stekene 2 in Brechts korpsvendelen {Brechts korpsvendelen A om 09:15 [2245]}).
22:50:58.101 DEBUG [DefaultLocalSearchPhase]     LS step (295), time spent (91326), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1150), picked move ([24] Merchtem in Basiswimpelen basis {Basiswimpelen basis B om 10:54 [2158] -> Basiswimpelen basis B om 10:00 [2104]}).
22:50:58.194 DEBUG [DefaultLocalSearchPhase]     LS step (296), time spent (91419), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1139), picked move ([37] Stekene 2 in Basiswimpelen muziek {Basiswimpelen muziek B om 09:36 [2142] -> Basiswimpelen muziek B om 10:12 [2178]}).
22:50:58.283 DEBUG [DefaultLocalSearchPhase]     LS step (297), time spent (91508), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1138), picked move ([68] Kruibeke in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 11:12 [2331] -> Bondsreeks meisjes & gemengd om 11:54 [2373]}).
22:50:58.374 DEBUG [DefaultLocalSearchPhase]     LS step (298), time spent (91599), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1154), picked move ([46] Wetteren in Basiswimpelen muziek {Basiswimpelen muziek B om 11:48 [2274] -> Basiswimpelen muziek B om 11:36 [2262]}).
22:50:58.471 DEBUG [DefaultLocalSearchPhase]     LS step (299), time spent (91696), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1157), picked move ([197] Zomergem in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 09:48 [2681] -> Vrije ritmiek meisjes & gemengd om 10:42 [2735]}).
22:50:58.577 DEBUG [DefaultLocalSearchPhase]     LS step (300), time spent (91802), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1134), picked move ([147] Zele Centrum in Hoofdgilden {Hoofdgilden om 10:06 [2482] -> Hoofdgilden om 08:54 [2410]}).
22:50:58.676 DEBUG [DefaultLocalSearchPhase]     LS step (301), time spent (91901), score (0hard/-6soft),     best score (0hard/-6soft), accepted/selected move count (1000/1116), picked move ([55] Beervelde in Basiswimpelen vrije {Basiswimpelen vrije om 10:48 [2245] -> Basiswimpelen vrije om 09:36 [2173]}).
22:50:58.771 DEBUG [DefaultLocalSearchPhase]     LS step (302), time spent (91996), score (0hard/-4soft), new best score (0hard/-4soft), accepted/selected move count (1000/1131), picked move ([[108] Zele Centrum in Gilden muziekreeks] {Gilden muziekreeks A om 11:54 [2497]} <-> [[115] Hamme in Gilden muziekreeks] {Gilden muziekreeks A om 10:06 [2389]}).
22:50:58.873 DEBUG [DefaultLocalSearchPhase]     LS step (303), time spent (92098), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1161), picked move ([54] Lochristi Hijfte Meisjes in Basiswimpelen vrije {Basiswimpelen vrije om 10:06 [2203] -> Basiswimpelen vrije om 08:30 [2107]}).
22:50:58.959 DEBUG [DefaultLocalSearchPhase]     LS step (304), time spent (92184), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1127), picked move ([159] Zomergem in Kringdans  {Kringdans jongens om 10:54 [2592] -> Kringdans jongens om 09:00 [2478]}).
22:50:59.047 DEBUG [DefaultLocalSearchPhase]     LS step (305), time spent (92272), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1152), picked move ([149] Beervelde in Keurwimpelen {Keurwimpelen om 11:00 [2567] -> Keurwimpelen om 11:18 [2585]}).
22:50:59.133 DEBUG [DefaultLocalSearchPhase]     LS step (306), time spent (92358), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1107), picked move ([167] Zomergem in Kringdans  &  {Kringdans meisjes & gemengd om 11:12 [2641] -> Kringdans meisjes & gemengd om 10:24 [2593]}).
22:50:59.217 DEBUG [DefaultLocalSearchPhase]     LS step (307), time spent (92442), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1115), picked move ([193] Stekene in Bondsreeks & vrije ritmiek  {Bondsreeks & vrije ritmiek jongens om 08:18 [2126]} <-> [63] Stekene in Bondsreeks & vrije ritmiek  {Bondsreeks & vrije ritmiek jongens om 08:06 [2114]}).
22:50:59.304 DEBUG [DefaultLocalSearchPhase]     LS step (308), time spent (92529), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1128), picked move ([141] Beervelde in Hoofdgilden {Hoofdgilden om 11:27 [2563] -> Hoofdgilden om 11:54 [2590]}).
22:50:59.396 DEBUG [DefaultLocalSearchPhase]     LS step (309), time spent (92621), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1150), picked move ([59] Wetteren in Basiswimpelen vrije {Basiswimpelen vrije om 09:18 [2155] -> Basiswimpelen vrije om 10:00 [2197]}).
22:50:59.484 DEBUG [DefaultLocalSearchPhase]     LS step (310), time spent (92709), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1127), picked move ([110] Lochristi Hijfte Jongens 2 in Gilden muziekreeks {Gilden muziekreeks B om 10:15 [2429] -> Gilden muziekreeks B om 09:57 [2411]}).
22:50:59.585 DEBUG [DefaultLocalSearchPhase]     LS step (311), time spent (92810), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1141), picked move ([182] Doorslaar in Piramide  {Piramide gemengd om 10:24 [2655] -> Piramide gemengd om 11:12 [2703]}).
22:50:59.696 DEBUG [DefaultLocalSearchPhase]     LS step (312), time spent (92921), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1137), picked move ([69] Temse-Velle in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 08:24 [2163] -> Bondsreeks meisjes & gemengd om 08:00 [2139]}).
22:50:59.789 DEBUG [DefaultLocalSearchPhase]     LS step (313), time spent (93014), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1140), picked move ([[43] Melsele 1 in Basiswimpelen muziek] {Basiswimpelen muziek A om 10:54 [2189]} <-> [[44] Melsele 2 in Basiswimpelen muziek] {Basiswimpelen muziek A om 11:06 [2201]}).
22:50:59.895 DEBUG [DefaultLocalSearchPhase]     LS step (314), time spent (93120), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1150), picked move ([70] Hamme in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 08:54 [2193] -> Bondsreeks meisjes & gemengd om 08:24 [2163]}).
22:50:59.979 DEBUG [DefaultLocalSearchPhase]     LS step (315), time spent (93204), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1132), picked move ([198] Kruibeke in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 11:24 [2777] -> Vrije ritmiek meisjes & gemengd om 11:30 [2783]}).
22:51:00.065 DEBUG [DefaultLocalSearchPhase]     LS step (316), time spent (93290), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1163), picked move ([152] Beervelde in Keurwimpelen {Keurwimpelen om 11:36 [2603] -> Keurwimpelen om 11:00 [2567]}).
22:51:00.151 DEBUG [DefaultLocalSearchPhase]     LS step (317), time spent (93376), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1130), picked move ([66] Zomergem in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 09:06 [2205] -> Bondsreeks meisjes & gemengd om 11:18 [2337]}).
22:51:00.236 DEBUG [DefaultLocalSearchPhase]     LS step (318), time spent (93461), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1162), picked move ([164] Stekene in Kringdans  &  {Kringdans meisjes & gemengd om 08:12 [2461] -> Kringdans meisjes & gemengd om 10:00 [2569]}).
22:51:00.324 DEBUG [DefaultLocalSearchPhase]     LS step (319), time spent (93549), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1146), picked move ([71] Nazareth in Bondsreeks  &  {Bondsreeks meisjes & gemengd om 08:12 [2151] -> Bondsreeks meisjes & gemengd om 08:42 [2181]}).
22:51:00.420 DEBUG [DefaultLocalSearchPhase]     LS step (320), time spent (93645), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1141), picked move ([11] Zele Centrum 1 in Basiswimpelen basis {Basiswimpelen basis A om 08:06 [1959]} <-> [10] Zele Centrum in Basiswimpelen basis {Basiswimpelen basis A om 08:00 [1953]}).
22:51:00.518 DEBUG [DefaultLocalSearchPhase]     LS step (321), time spent (93743), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1150), picked move ([57] Zele Centrum in Basiswimpelen vrije {Basiswimpelen vrije om 08:48 [2125] -> Basiswimpelen vrije om 09:24 [2161]}).
22:51:00.625 DEBUG [DefaultLocalSearchPhase]     LS step (322), time spent (93850), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1153), picked move ([[81] Zele Centrum in Brechts korpsvendelen] {Brechts korpsvendelen C om 08:00 [2232]} <-> [[82] Zele Centrum 1 in Brechts korpsvendelen] {Brechts korpsvendelen C om 08:15 [2247]}).
22:51:00.727 DEBUG [DefaultLocalSearchPhase]     LS step (323), time spent (93952), score (0hard/-4soft),     best score (0hard/-4soft), accepted/selected move count (1000/1164), picked move ([200] Hamme in Vrije ritmiek  &  {Vrije ritmiek meisjes & gemengd om 10:12 [2705] -> Vrije ritmiek meisjes & gemengd om 11:12 [2765]}).
